-6.9228586666666665,107.773505
-6.92286,107.773506
-6.922859333333333,107.77351016666667
-6.922858833333334,107.77351416666667
-6.922859166666667,107.7735165
-6.9228605000000005,107.77351616666667
-6.9228594999999995,107.77351866666666
-6.9228594999999995,107.7735195
-6.922859833333334,107.77352016666667
-6.922860833333333,107.77351883333333
-6.922862333333334,107.77351583333333
-6.9228629999999995,107.77351633333333
-6.9228645,107.773515
-6.922865,107.7735095
-6.922866,107.77350416666667
-6.922865,107.77350566666667
-6.9228646666666664,107.77350733333333
-6.922867666666667,107.7735035
-6.9228665,107.77350616666666
-6.922864833333334,107.77351016666667
-6.922864333333333,107.7735115
-6.922861166666666,107.773514
-6.922860333333333,107.77351266666666
-6.922858333333333,107.773514
-6.922856666666666,107.77351533333334
-6.922855,107.77351916666667
-6.922856833333333,107.7735235
-6.922859666666667,107.77353116666667
-6.9228646666666664,107.77353583333333
-6.922871166666667,107.7735455
-6.922879833333333,107.77355366666667
-6.922889333333333,107.77356216666666
-6.922896833333334,107.77356966666666
-6.922897,107.77357633333334
-6.922900333333334,107.77358366666667
-6.922903666666667,107.77359
-6.922908333333333,107.77359883333334
-6.922914166666667,107.77360883333333
-6.922917,107.77361783333333
-6.922923166666667,107.773625
-6.9229278333333335,107.77363366666667
-6.922933666666666,107.77364616666667
-6.922942833333334,107.7736625
-6.922952666666667,107.77367833333334
-6.922966333333333,107.77369316666666
-6.922978666666666,107.77370533333334
-6.9229935000000005,107.773711
-6.923007,107.77371933333333
-6.923018333333333,107.77372833333334
-6.9230298333333335,107.7737415
-6.9230426666666665,107.77375233333333
-6.923056333333333,107.7737615
-6.9230695,107.7737705
-6.923081833333333,107.77377766666666
-6.923094666666667,107.7737875
-6.923105666666666,107.77379316666666
-6.9231185,107.77379766666667
-6.923132833333334,107.77380766666667
-6.923151833333334,107.7738235
-6.923168,107.77383533333334
-6.923183,107.77384783333333
-6.923197666666667,107.7738565
-6.9232115,107.77385933333333
-6.923227166666667,107.77385666666666
-6.9232445,107.77385866666667
-6.923259833333333,107.7738685
-6.923272333333333,107.77386816666667
-6.923291166666667,107.7738805
-6.923307666666666,107.7738875
-6.923330666666667,107.773901
-6.923348,107.77390966666667
-6.923365,107.77391366666667
-6.923388166666666,107.773929
-6.923416666666666,107.7739325
-6.9234425,107.77394083333333
-6.923468,107.77394683333333
-6.923490666666667,107.77395666666666
-6.923521166666667,107.77397083333334
-6.923545166666667,107.77397366666666
-6.923577,107.77396466666667
-6.923602333333333,107.773968
-6.923626666666666,107.7739735
-6.923648666666667,107.77398433333333
-6.923670333333334,107.773996
-6.9236933333333335,107.77400633333333
-6.9237165,107.77401916666666
-6.923744,107.77402633333334
-6.9237665,107.77404916666667
-6.923789833333333,107.77406616666667
-6.923819,107.77406566666667
-6.923842333333333,107.77406716666667
-6.923864333333333,107.77407516666666
-6.923882,107.774078
-6.9239045,107.77407983333333
-6.923927666666667,107.77408566666666
-6.923949833333333,107.77409466666667
-6.923973666666667,107.77410766666667
-6.923989,107.7741135
-6.9239995,107.77413066666666
-6.924021,107.774137
-6.924041166666667,107.77415783333333
-6.9240555,107.77417866666667
-6.924074833333333,107.77418816666666
-6.9240916666666665,107.77419016666667
-6.924102833333333,107.77418233333333
-6.924118666666667,107.77418983333334
-6.9241383333333335,107.77420583333334
-6.924156,107.77422916666667
-6.924174166666667,107.774246
-6.9241961666666665,107.774255
-6.924220666666667,107.77426716666666
-6.9242525,107.7742755
-6.9242791666666665,107.77428
-6.924299166666667,107.774281
-6.9243225,107.77428933333333
-6.924346,107.77429166666667
-6.9243625,107.77429716666667
-6.924378666666667,107.77430283333334
-6.9243958333333335,107.77431933333334
-6.924415833333334,107.77433183333333
-6.924430166666666,107.774356
-6.9244375,107.7743745
-6.924451166666667,107.7743895
-6.9244685,107.77439933333333
-6.924480333333333,107.774406
-6.9244995,107.77441416666667
-6.92451,107.77442416666666
-6.924528333333333,107.77443066666666
-6.924548166666667,107.77443433333333
-6.9245685,107.77443866666667
-6.924595666666667,107.77443833333334
-6.9246213333333335,107.7744595
-6.924651666666667,107.77447633333334
-6.9246791666666665,107.7744885
-6.924705666666666,107.77450133333333
-6.9247225,107.77451016666667
-6.924738166666667,107.77451216666667
-6.9247565,107.7745215
-6.9247775,107.7745295
-6.924804166666666,107.7745395
-6.924820666666667,107.77454616666667
-6.924844666666667,107.774554
-6.924858166666667,107.77456683333334
-6.924880166666666,107.77457483333333
-6.924898333333333,107.77457383333333
-6.924914666666667,107.774578
-6.9249375,107.77458583333333
-6.924953666666667,107.774596
-6.924972166666667,107.77460466666666
-6.924993333333333,107.774608
-6.925002666666667,107.7746135
-6.925013166666667,107.774622
-6.925029666666667,107.77462783333333
-6.925059,107.77464
-6.92509,107.774653
-6.9251205,107.77466333333334
-6.925145166666667,107.7746735
-6.925168666666667,107.77466916666667
-6.925181666666667,107.77467583333333
-6.925213666666666,107.77467883333334
-6.925243666666667,107.77469983333333
-6.925268666666667,107.77472
-6.925295,107.77473383333333
-6.925321833333333,107.77474716666667
-6.925361,107.77474666666667
-6.9253935,107.774766
-6.9254255,107.77477383333333
-6.925457833333334,107.77478766666667
-6.92549,107.7747925
-6.925522166666667,107.77480416666667
-6.9255475,107.77481616666667
-6.925569833333333,107.774827
-6.925593,107.77483466666666
-6.925619666666667,107.77484016666666
-6.925648833333334,107.77485616666667
-6.9256695,107.77486916666666
-6.925690833333333,107.77488216666667
-6.9257143333333335,107.77489666666666
-6.925737666666667,107.7749085
-6.925762166666667,107.7749175
-6.925785666666666,107.77492383333333
-6.925808833333333,107.774927
-6.9258325,107.77493783333334
-6.925856333333334,107.77494683333333
-6.9258758333333335,107.77495883333333
-6.925897166666667,107.7749675
-6.9259225,107.7749695
-6.9259458333333335,107.774978
-6.925967,107.77498366666667
-6.925984833333334,107.77499533333334
-6.926001,107.774993
-6.926016166666667,107.77499733333333
-6.926035,107.7750075
-6.926040166666667,107.77502433333333
-6.926056,107.77503366666667
-6.9260660000000005,107.77504933333333
-6.926087,107.77505866666667
-6.926105833333334,107.7750615
-6.926116166666667,107.77507366666667
-6.926123666666666,107.7750845
-6.926144666666667,107.7750895
-6.926159833333333,107.77509216666667
-6.926174,107.77510066666666
-6.9261995,107.77511366666667
-6.926212,107.77512466666667
-6.926231,107.77513083333334
-6.926247833333333,107.77514216666667
-6.926276,107.7751555
-6.926295666666666,107.77518016666667
-6.926320333333333,107.775192
-6.926335833333333,107.7752075
-6.926353833333334,107.7752215
-6.926376,107.775231
-6.926393333333333,107.77523616666667
-6.926407833333333,107.77525183333333
-6.926430833333333,107.77526266666666
-6.926447166666667,107.77527016666667
-6.9264685,107.7752775
-6.926486333333333,107.77529083333333
-6.926507666666667,107.7753
-6.9265285,107.77530883333333
-6.9265545,107.7753115
-6.926576833333334,107.77530866666666
-6.9266115,107.77531766666667
-6.926645166666667,107.77532833333333
-6.9266836666666665,107.77533916666667
-6.9267199999999995,107.775354
-6.926745,107.77536433333333
-6.9267753333333335,107.77537666666667
-6.926805833333333,107.7753905
-6.926829833333334,107.7753985
-6.9268529999999995,107.77540433333333
-6.926875833333334,107.77541583333333
-6.9268920000000005,107.7754365
-6.9269169999999995,107.77544633333333
-6.926947166666666,107.77545933333333
-6.926971,107.77546683333334
-6.9269929999999995,107.77547366666667
-6.927016666666667,107.77546566666666
-6.927047666666667,107.77548133333333
-6.927065666666667,107.77549883333333
-6.927101333333333,107.77551816666667
-6.9271245,107.77553216666666
-6.9271465,107.77554933333333
-6.9271666666666665,107.775558
-6.927184333333333,107.77557416666667
-6.927216,107.77559833333333
-6.9272515,107.7756085
-6.9272805,107.775626
-6.9273066666666665,107.77562983333334
-6.927335333333334,107.775625
-6.927370166666667,107.77563616666667
-6.927405833333333,107.77564966666667
-6.927438,107.7756585
-6.927468166666666,107.77566416666667
-6.927501,107.77566416666667
-6.927523833333334,107.77568233333334
-6.927544666666667,107.77568983333333
-6.927561666666667,107.775709
-6.927583833333333,107.775711
-6.9276075,107.77570816666666
-6.927636166666667,107.77570983333334
-6.927654333333333,107.77571333333333
-6.927664666666667,107.77571783333333
-6.927684833333333,107.77573233333334
-6.9277033333333335,107.7757385
